ID,Age,Job,Credit amount,Duration,monthly_payment,credit_duration_ratio,age_credit_ratio,high_credit_flag,long_duration_flag,young_applicant_flag,no_checking_flag,no_savings_flag,financial_instability_flag,Risk_encoded,Sex_encoded,Saving_accounts_encoded,Checking_account_encoded,Housing_own,Housing_rent,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,age_group_early_career,age_group_mid_career,age_group_senior,duration_category_medium_term,duration_category_long_term,credit_category_medium,credit_category_high
794,32,2,3062,24,127.58333333333333,122.48,95.6875,0,0,0,0,0,0,0,1,3.0,,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
795,22,2,2301,9,255.66666666666666,230.1,104.5909090909091,0,0,1,0,0,0,0,0,2.0,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
796,51,2,7511,18,417.27777777777777,395.3157894736842,147.27450980392157,1,0,0,0,0,0,1,1,,1.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
797,22,1,1258,12,104.83333333333333,96.76923076923077,57.18181818181818,0,0,1,0,0,0,0,0,1.0,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
798,54,2,717,24,29.875,28.68,13.277777777777779,0,0,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
799,35,0,1549,9,172.11111111111111,154.9,44.25714285714286,0,0,0,0,0,0,0,1,,2.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
800,54,2,1597,24,66.54166666666667,63.88,29.574074074074073,0,0,0,0,0,0,0,1,1.0,,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
801,48,1,1795,18,99.72222222222223,94.47368421052632,37.395833333333336,0,0,0,0,0,0,0,0,1.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
802,24,2,4272,20,213.6,203.42857142857142,178.0,1,0,1,0,0,0,0,0,1.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
803,35,2,976,12,81.33333333333333,75.07692307692308,27.885714285714286,0,0,0,0,0,0,0,1,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
804,24,0,7472,12,622.6666666666666,574.7692307692307,311.3333333333333,1,0,1,0,0,0,0,0,,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
805,24,2,9271,36,257.52777777777777,250.56756756756758,386.2916666666667,1,1,1,0,0,0,1,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
806,26,1,590,6,98.33333333333333,84.28571428571429,22.692307692307693,0,0,1,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
807,65,2,930,12,77.5,71.53846153846153,14.307692307692308,0,0,0,0,0,0,0,1,,,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
808,55,3,9283,42,221.02380952380952,215.88372093023256,168.78181818181818,1,1,0,0,0,0,0,1,1.0,2.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
809,26,0,1778,15,118.53333333333333,111.125,68.38461538461539,0,0,1,0,0,0,1,0,1.0,2.0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
810,26,2,907,8,113.375,100.77777777777777,34.88461538461539,0,0,1,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
811,28,1,484,6,80.66666666666667,69.14285714285714,17.285714285714285,0,0,1,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
812,24,2,9629,36,267.47222222222223,260.2432432432432,401.2083333333333,1,1,1,0,0,0,1,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
813,54,2,3051,48,63.5625,62.265306122448976,56.5,0,1,0,0,0,0,1,1,1.0,1.0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
814,46,2,3931,48,81.89583333333333,80.22448979591837,85.45652173913044,0,1,0,0,0,0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
815,54,2,7432,36,206.44444444444446,200.86486486486487,137.62962962962962,1,1,0,0,0,0,0,0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True
816,62,2,1338,6,223.0,191.14285714285714,21.580645161290324,0,0,0,0,0,0,0,1,3.0,,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
817,24,2,1554,6,259.0,222.0,64.75,0,0,1,0,0,0,0,0,1.0,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
818,43,3,15857,36,440.47222222222223,428.56756756756755,368.7674418604651,1,1,0,0,0,0,0,1,1.0,1.0,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True
819,26,2,1345,18,74.72222222222223,70.78947368421052,51.73076923076923,0,0,1,0,0,0,1,1,1.0,1.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
820,27,2,1101,12,91.75,84.6923076923077,40.77777777777778,0,0,1,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
821,24,2,3016,12,251.33333333333334,232.0,125.66666666666667,0,0,1,0,0,0,0,1,1.0,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
822,41,2,2712,36,75.33333333333333,73.29729729729729,66.14634146341463,0,1,0,0,0,0,1,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
823,47,1,731,8,91.375,81.22222222222223,15.553191489361701,0,0,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
824,35,3,3780,18,210.0,198.94736842105263,108.0,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
825,30,2,1602,21,76.28571428571429,72.81818181818181,53.4,0,0,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
826,33,2,3966,18,220.33333333333334,208.73684210526315,120.18181818181819,0,0,0,0,0,0,1,0,1.0,1.0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False
827,36,2,4165,18,231.38888888888889,219.21052631578948,115.69444444444444,1,0,0,0,0,0,1,1,1.0,,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
828,47,2,8335,36,231.52777777777777,225.27027027027026,177.3404255319149,1,1,0,0,0,0,1,1,,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
829,38,2,6681,48,139.1875,136.3469387755102,175.81578947368422,1,1,0,0,0,0,0,1,,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
830,44,2,2375,24,98.95833333333333,95.0,53.97727272727273,0,0,0,0,0,0,0,1,3.0,,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
831,23,2,1216,18,67.55555555555556,64.0,52.869565217391305,0,0,1,0,0,0,1,0,1.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
832,29,2,11816,45,262.5777777777778,256.8695652173913,407.44827586206895,1,1,1,0,0,0,1,1,1.0,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
833,42,2,5084,24,211.83333333333334,203.36,121.04761904761905,1,0,0,0,0,0,0,0,,2.0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
834,25,1,2327,15,155.13333333333333,145.4375,93.08,0,0,1,0,0,0,1,0,1.0,3.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
835,48,2,1082,12,90.16666666666667,83.23076923076923,22.541666666666668,0,0,0,0,0,0,1,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
836,21,2,886,12,73.83333333333333,68.15384615384616,42.19047619047619,0,0,1,0,0,0,0,0,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
837,23,1,601,4,150.25,120.2,26.130434782608695,0,0,1,0,0,0,0,0,1.0,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
838,63,2,2957,24,123.20833333333333,118.28,46.93650793650794,0,0,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
839,46,2,2611,24,108.79166666666667,104.44,56.76086956521739,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
840,29,2,5179,36,143.86111111111111,139.97297297297297,178.58620689655172,1,1,1,0,0,0,1,1,1.0,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
841,28,1,2993,21,142.52380952380952,136.04545454545453,106.89285714285714,0,0,1,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
842,23,2,1943,18,107.94444444444444,102.26315789473684,84.47826086956522,0,0,1,0,0,0,1,0,1.0,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
843,50,2,1559,24,64.95833333333333,62.36,31.18,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
844,47,2,3422,18,190.11111111111111,180.10526315789474,72.80851063829788,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
845,35,2,3976,21,189.33333333333334,180.72727272727272,113.6,1,0,0,0,0,0,0,1,,2.0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
846,68,2,6761,18,375.6111111111111,355.8421052631579,99.42647058823529,1,0,0,0,0,0,1,1,,,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True
847,28,2,1249,24,52.041666666666664,49.96,44.607142857142854,0,0,1,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
848,59,2,1364,9,151.55555555555554,136.4,23.11864406779661,0,0,0,0,0,0,0,1,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
849,57,1,709,12,59.083333333333336,54.53846153846154,12.43859649122807,0,0,0,0,0,0,1,1,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
850,33,2,2235,20,111.75,106.42857142857143,67.72727272727273,0,0,0,0,0,0,1,1,1.0,1.0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False
851,43,2,4042,24,168.41666666666666,161.68,94.0,1,0,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
852,35,2,1471,15,98.06666666666666,91.9375,42.02857142857143,0,0,0,0,0,0,0,1,1.0,,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
853,32,1,1442,18,80.11111111111111,75.89473684210526,45.0625,0,0,0,0,0,0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
854,45,2,10875,36,302.0833333333333,293.9189189189189,241.66666666666666,1,1,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
855,33,2,1474,24,61.416666666666664,58.96,44.666666666666664,0,0,0,0,0,0,0,1,2.0,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
856,40,2,894,10,89.4,81.27272727272727,22.35,0,0,0,0,0,0,0,0,,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
857,28,2,3343,15,222.86666666666667,208.9375,119.39285714285714,0,0,1,0,0,0,0,1,1.0,,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
858,29,2,3959,15,263.93333333333334,247.4375,136.51724137931035,0,0,1,0,0,0,1,0,1.0,1.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
859,26,2,3577,9,397.44444444444446,357.7,137.57692307692307,0,0,1,0,0,0,0,1,2.0,,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
860,27,2,5804,24,241.83333333333334,232.16,214.96296296296296,1,0,1,0,0,0,0,1,4.0,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
861,28,2,2169,18,120.5,114.15789473684211,77.46428571428571,0,0,1,0,0,0,1,1,1.0,,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
862,35,2,2439,24,101.625,97.56,69.68571428571428,0,0,0,0,0,0,1,0,1.0,1.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
863,32,1,4526,27,167.62962962962962,161.64285714285714,141.4375,1,1,0,0,0,0,0,1,4.0,,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
864,25,1,2210,10,221.0,200.9090909090909,88.4,0,0,1,0,0,0,1,1,1.0,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
865,20,2,2221,15,148.06666666666666,138.8125,111.05,0,0,1,0,0,0,0,0,3.0,,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
866,27,2,2389,18,132.72222222222223,125.73684210526316,88.48148148148148,0,0,1,0,0,0,0,0,1.0,1.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
867,42,2,3331,12,277.5833333333333,256.2307692307692,79.30952380952381,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
868,37,2,7409,36,205.80555555555554,200.24324324324326,200.24324324324326,1,1,0,0,0,0,0,1,,,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
869,24,2,652,12,54.333333333333336,50.15384615384615,27.166666666666668,0,0,1,0,0,0,0,0,1.0,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
870,40,2,7678,36,213.27777777777777,207.51351351351352,191.95,1,1,0,0,0,0,0,0,3.0,,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
871,46,2,1343,6,223.83333333333334,191.85714285714286,29.195652173913043,0,0,0,0,0,0,0,1,1.0,3.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
872,26,2,1382,24,57.583333333333336,55.28,53.15384615384615,0,0,1,0,0,0,0,1,2.0,1.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
873,24,2,874,15,58.266666666666666,54.625,36.416666666666664,0,0,1,0,0,0,0,0,,,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
874,29,1,3590,12,299.1666666666667,276.15384615384613,123.79310344827586,0,0,1,0,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
875,40,2,1322,11,120.18181818181819,110.16666666666667,33.05,0,0,0,0,0,0,0,0,4.0,2.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
876,36,3,1940,18,107.77777777777777,102.10526315789474,53.888888888888886,0,0,0,0,0,0,0,1,1.0,1.0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
877,28,2,3595,36,99.86111111111111,97.16216216216216,128.39285714285714,0,1,1,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
878,27,3,1422,9,158.0,142.2,52.666666666666664,0,0,1,0,0,0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
879,36,2,6742,30,224.73333333333332,217.48387096774192,187.27777777777777,1,1,0,0,0,0,0,1,,,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
880,38,3,7814,24,325.5833333333333,312.56,205.6315789473684,1,0,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
881,48,2,9277,24,386.5416666666667,371.08,193.27083333333334,1,0,0,0,0,0,0,1,,,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
882,36,2,2181,30,72.7,70.35483870967742,60.583333333333336,0,1,0,0,0,0,0,1,,2.0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
883,65,0,1098,18,61.0,57.78947368421053,16.892307692307693,0,0,0,0,0,0,0,0,1.0,,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
884,43,2,4057,24,169.04166666666666,162.28,94.34883720930233,1,0,0,0,0,0,1,1,1.0,2.0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
885,53,2,795,12,66.25,61.15384615384615,15.0,0,0,0,0,0,0,1,0,1.0,1.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
886,34,2,2825,24,117.70833333333333,113.0,83.08823529411765,0,0,0,0,0,0,0,1,,2.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
887,23,2,15672,48,326.5,319.83673469387753,681.3913043478261,1,1,1,0,0,0,1,1,1.0,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
888,34,3,6614,36,183.72222222222223,178.75675675675674,194.52941176470588,1,1,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
889,40,2,7824,28,279.42857142857144,269.7931034482759,195.6,1,1,0,0,0,0,0,1,,,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True
890,43,3,2442,27,90.44444444444444,87.21428571428571,56.7906976744186,0,1,0,0,0,0,0,1,1.0,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
891,46,2,1829,15,121.93333333333334,114.3125,39.76086956521739,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
892,38,1,2171,12,180.91666666666666,167.0,57.13157894736842,0,0,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
893,34,2,5800,36,161.11111111111111,156.75675675675674,170.58823529411765,1,1,0,0,0,0,0,1,1.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
894,29,2,1169,18,64.94444444444444,61.526315789473685,40.310344827586206,0,0,1,0,0,0,0,1,,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
895,31,3,8947,36,248.52777777777777,241.8108108108108,288.61290322580646,1,1,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
896,28,3,2606,21,124.0952380952381,118.45454545454545,93.07142857142857,0,0,1,0,0,0,0,0,1.0,1.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False
897,35,2,1592,12,132.66666666666666,122.46153846153847,45.48571428571429,0,0,0,0,0,0,0,0,4.0,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
898,33,1,2186,15,145.73333333333332,136.625,66.24242424242425,0,0,0,0,0,0,0,0,,,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
899,42,2,4153,18,230.72222222222223,218.57894736842104,98.88095238095238,1,0,0,0,0,0,1,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
900,43,2,2625,16,164.0625,154.41176470588235,61.04651162790697,0,0,0,0,0,0,1,1,1.0,1.0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False
901,44,2,3485,20,174.25,165.95238095238096,79.20454545454545,0,0,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
902,42,2,10477,36,291.02777777777777,283.1621621621622,249.45238095238096,1,1,0,0,0,0,0,1,,,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
903,40,2,1386,15,92.4,86.625,34.65,0,0,0,0,0,0,0,1,,,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
904,36,3,1278,24,53.25,51.12,35.5,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
905,20,3,1107,12,92.25,85.15384615384616,55.35,0,0,1,0,0,0,0,1,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
906,24,1,3763,21,179.1904761904762,171.04545454545453,156.79166666666666,0,0,1,0,0,0,0,1,,1.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
907,27,2,3711,36,103.08333333333333,100.29729729729729,137.44444444444446,0,1,1,0,0,0,0,1,,2.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
908,46,1,3594,15,239.6,224.625,78.1304347826087,0,0,0,0,0,0,0,0,1.0,,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
909,33,1,3195,9,355.0,319.5,96.81818181818181,0,0,0,0,0,0,0,0,,2.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
910,34,2,4454,36,123.72222222222223,120.37837837837837,131.0,1,1,0,0,0,0,0,0,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
911,25,1,4736,24,197.33333333333334,189.44,189.44,1,0,1,0,0,0,1,0,1.0,2.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
912,25,2,2991,30,99.7,96.48387096774194,119.64,0,1,1,0,0,0,0,0,,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
913,28,2,2142,11,194.72727272727272,178.5,76.5,0,0,1,0,0,0,0,1,4.0,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
914,31,2,3161,24,131.70833333333334,126.44,101.96774193548387,0,0,0,0,0,0,1,1,1.0,1.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
915,32,3,18424,48,383.8333333333333,376.0,575.75,1,1,0,0,0,0,1,0,1.0,2.0,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True
916,32,2,2848,10,284.8,258.90909090909093,89.0,0,0,0,0,0,0,0,1,2.0,,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
917,68,3,14896,6,2482.6666666666665,2128.0,219.05882352941177,1,0,0,0,0,0,1,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
918,33,2,2359,24,98.29166666666667,94.36,71.48484848484848,0,0,0,0,0,0,1,1,2.0,1.0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
919,39,3,3345,24,139.375,133.8,85.76923076923077,0,0,0,0,0,0,1,1,1.0,1.0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False
920,28,2,1817,18,100.94444444444444,95.63157894736842,64.89285714285714,0,0,1,0,0,0,0,0,1.0,,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
921,37,3,12749,48,265.6041666666667,260.18367346938777,344.56756756756755,1,1,0,0,0,0,0,1,3.0,,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
922,22,2,1366,9,151.77777777777777,136.6,62.09090909090909,0,0,1,0,0,0,1,0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
923,30,2,2002,12,166.83333333333334,154.0,66.73333333333333,0,0,0,0,0,0,0,1,1.0,2.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
924,55,2,6872,24,286.3333333333333,274.88,124.94545454545455,1,0,0,0,0,0,1,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
925,46,2,697,12,58.083333333333336,53.61538461538461,15.152173913043478,0,0,0,0,0,0,1,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
926,21,2,1049,18,58.27777777777778,55.21052631578947,49.95238095238095,0,0,1,0,0,0,0,0,1.0,1.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
927,39,2,10297,48,214.52083333333334,210.14285714285714,264.02564102564105,1,1,0,0,0,0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
928,58,2,1867,30,62.233333333333334,60.225806451612904,32.189655172413794,0,1,0,0,0,0,0,1,,,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
929,43,1,1344,12,112.0,103.38461538461539,31.25581395348837,0,0,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
930,24,1,1747,24,72.79166666666667,69.88,72.79166666666667,0,0,1,0,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
931,22,2,1670,9,185.55555555555554,167.0,75.9090909090909,0,0,1,0,0,0,1,0,1.0,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
932,30,2,1224,9,136.0,122.4,40.8,0,0,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
933,42,2,522,12,43.5,40.15384615384615,12.428571428571429,0,0,0,0,0,0,0,1,3.0,,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
934,23,2,1498,12,124.83333333333333,115.23076923076923,65.1304347826087,0,0,1,0,0,0,0,0,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
935,30,3,1919,30,63.96666666666667,61.903225806451616,63.96666666666667,0,1,0,0,0,0,1,1,2.0,2.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
936,28,1,745,9,82.77777777777777,74.5,26.607142857142858,0,0,1,0,0,0,1,0,1.0,3.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
937,30,3,2063,6,343.8333333333333,294.7142857142857,68.76666666666667,0,0,0,0,0,0,0,1,1.0,2.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
938,42,2,6288,60,104.8,103.08196721311475,149.71428571428572,1,1,0,0,0,0,1,1,1.0,2.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
939,46,3,6842,24,285.0833333333333,273.68,148.7391304347826,1,0,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
940,45,3,3527,12,293.9166666666667,271.3076923076923,78.37777777777778,0,0,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
941,31,1,1546,10,154.6,140.54545454545453,49.87096774193548,0,0,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
942,31,2,929,24,38.708333333333336,37.16,29.967741935483872,0,0,0,0,0,0,0,1,,,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
943,42,1,1455,4,363.75,291.0,34.642857142857146,0,0,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
944,46,2,1845,15,123.0,115.3125,40.108695652173914,0,0,0,0,0,0,0,0,1.0,1.0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
945,30,2,8358,48,174.125,170.57142857142858,278.6,1,1,0,0,0,0,0,0,3.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
946,30,2,3349,24,139.54166666666666,133.96,111.63333333333334,0,0,0,0,0,0,1,1,3.0,1.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
947,38,3,2859,12,238.25,219.92307692307693,75.23684210526316,0,0,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
948,43,1,1533,18,85.16666666666667,80.6842105263158,35.651162790697676,0,0,0,0,0,0,1,1,1.0,,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
949,31,2,3621,24,150.875,144.84,116.80645161290323,0,0,0,0,0,0,1,1,2.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
950,40,0,3590,18,199.44444444444446,188.94736842105263,89.75,0,0,0,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
951,24,2,2145,36,59.583333333333336,57.972972972972975,89.375,0,1,1,0,0,0,1,1,1.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
952,28,2,4113,24,171.375,164.52,146.89285714285714,1,0,1,0,0,0,1,0,3.0,2.0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False
953,26,3,10974,36,304.8333333333333,296.5945945945946,422.0769230769231,1,1,1,0,0,0,1,0,1.0,,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
